currency,name,fullName,precision,confirms,contractAddress,isMarginEnabled,isDebitEnabled,chains
TEL,TEL,Telcoin,8,,,False,True,"[{'chainName': 'MATIC', 'withdrawalMinSize': '1000', 'withdrawalMinFee': '500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 800, 'preConfirms': 400, 'contractAddress': '0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32', 'chainId': 'matic'}, {'chainName': 'ERC20', 'withdrawalMinSize': '7200', 'withdrawalMinFee': '3600', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x467bccd9d29f223bce8043b84e8c8b282827790f', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '120', 'withdrawalMinFee': '60', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x621c1e8610e4b9b7fc9f043203c008ede52e92f5', 'chainId': 'kcc'}]"
TFD,TFD,TE-FOOD,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '300.000000', 'withdrawalMinFee': '278.717100', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'eth'}]"
TFL,TFL,TrueFlip,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2000.000000', 'withdrawalMinFee': '500.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xa7f976c360ebbed4465c2855684d1aae5271efa9', 'chainId': 'eth'}]"
TIME,TIME,Chrono.tech,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.5', 'withdrawalMinFee': '0.3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x485d17a6f1b8780392d53d64751824253011a260', 'chainId': 'eth'}]"
TIO,TIO,Trade Token,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '50.000000', 'withdrawalMinFee': '35.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd947b0ceab2a8885866b9a04a06ae99de852a3d4', 'chainId': 'eth'}]"
TKY,TKY,THEKEY,8,,,False,False,"[{'chainName': 'NEO', 'withdrawalMinSize': '100', 'withdrawalMinFee': '100', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 5, 'preConfirms': 5, 'contractAddress': '', 'chainId': 'neo'}]"
TMT,TMT,TRAXIA,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '872.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x3209f98bebf0149b769ce26d71f7aea8e435efea', 'chainId': 'eth'}]"
TNC,TNC,Trinity,8,,,False,False,"[{'chainName': 'NEO', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '982.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 5, 'preConfirms': 5, 'contractAddress': '', 'chainId': 'neo'}]"
TOMO,TOMO,TomoChain,8,,,False,False,"[{'chainName': 'TOMO', 'withdrawalMinSize': '0.050000', 'withdrawalMinFee': '0.010000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 150, 'preConfirms': 150, 'contractAddress': '', 'chainId': 'tomo'}]"
TRAC,TRAC,OriginTrail,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '25', 'withdrawalMinFee': '18', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f', 'chainId': 'eth'}]"
TRX,TRX,Tron,8,,,True,True,"[{'chainName': 'TRC20', 'withdrawalMinSize': '7', 'withdrawalMinFee': '5.966', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': '', 'chainId': 'trx'}]"
TUSD,TUSD,TrueUSD,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x0000000000085d4780b73119b644ae5ecd22b376', 'chainId': 'eth'}, {'chainName': 'AVAX C-Chain', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x1c20e891bab6b1727d14da358fae2984ed9b59eb', 'chainId': 'avaxc'}, {'chainName': 'KCC', 'withdrawalMinSize': '3', 'withdrawalMinFee': '0.3', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0xd17027b85abf02721f953ee528721a980fa58941', 'chainId': 'kcc'}, {'chainName': 'TRC20', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TUpMhErZL2fhh4sVNULAbNKLokS4GjC1F4', 'chainId': 'trx'}]"
UKG,UKG,Unikoin Gold,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '25.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x24692791bc444c5cd0b81e3cbcaba4b04acd1f3b', 'chainId': 'eth'}]"
USDC,USDC,USD Coin,8,,,True,True,"[{'chainName': 'SOL', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.8', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 200, 'preConfirms': 200, 'contractAddress': 'EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v', 'chainId': 'sol'}, {'chainName': 'OPTIMISM', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 100, 'preConfirms': 100, 'contractAddress': '0x0b2c639c533813f4aa9d7837caf62653d097ff85', 'depositFeeRate': '0.001', 'chainId': 'optimism'}, {'chainName': 'MATIC', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.8', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 800, 'preConfirms': 400, 'contractAddress': '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', 'depositFeeRate': '0.002', 'chainId': 'matic'}, {'chainName': 'ERC20', 'withdrawalMinSize': '40', 'withdrawalMinFee': '25', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'chainId': 'eth'}, {'chainName': 'AVAX C-Chain', 'withdrawalMinSize': '70', 'withdrawalMinFee': '35', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e', 'chainId': 'avaxc'}, {'chainName': 'KCC', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x980a5afef3d17ad98635f6c5aebcbaeded3c3430', 'chainId': 'kcc'}, {'chainName': 'TRC20', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TEkxiTehnzSmSe2XqrBj4w32RUN966rdz8', 'chainId': 'trx'}, {'chainName': 'ALGO', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 8, 'preConfirms': 8, 'contractAddress': '31566704', 'chainId': 'algo'}, {'chainName': 'ARBITRUM', 'withdrawalMinSize': '5', 'withdrawalMinFee': '3', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 120, 'preConfirms': 120, 'contractAddress': '0xaf88d065e77c8cc2239327c5edb3a432268e5831', 'depositFeeRate': '0.001', 'chainId': 'arbitrum'}]"
USDT,USDT,Tether,8,,,True,True,"[{'chainName': 'SOL', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.8', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 200, 'preConfirms': 200, 'contractAddress': 'Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB', 'chainId': 'sol'}, {'chainName': 'BEP20', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x55d398326f99059ff775485246999027b3197955', 'depositFeeRate': '0.002', 'chainId': 'bsc'}, {'chainName': 'OPTIMISM', 'withdrawalMinSize': '5', 'withdrawalMinFee': '0.8', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 100, 'preConfirms': 100, 'contractAddress': '0x94b008aa00579c1307b0ef2c499ad98a8ce58e58', 'depositFeeRate': '0.002', 'chainId': 'optimism'}, {'chainName': 'KAVA EVM Co-Chain', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x919c1c267bc06a7039e03fcc2ef738525769109c', 'depositFeeRate': '0.001', 'chainId': 'kavaevm'}, {'chainName': 'EOS', 'withdrawalMinSize': '2', 'withdrawalMinFee': '0.5', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': 'tethertether', 'chainId': 'eos'}, {'chainName': 'ERC20', 'withdrawalMinSize': '40', 'withdrawalMinFee': '25', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'chainId': 'eth'}, {'chainName': 'KCC', 'withdrawalMinSize': '0.55', 'withdrawalMinFee': '0.500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x0039f574ee5cc39bdd162e9a88e3eb1f111baf48', 'chainId': 'kcc'}, {'chainName': 'NEAR', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 5, 'preConfirms': 5, 'contractAddress': 'usdt.tether-token.near', 'depositFeeRate': '0.001', 'chainId': 'near'}, {'chainName': 'TRC20', 'withdrawalMinSize': '3', 'withdrawalMinFee': '1.3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t', 'chainId': 'trx'}, {'chainName': 'ALGO', 'withdrawalMinSize': '3', 'withdrawalMinFee': '2', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 8, 'preConfirms': 8, 'contractAddress': '312769', 'depositFeeRate': '0.001', 'chainId': 'algo'}, {'chainName': 'XTZ', 'withdrawalMinSize': '2', 'withdrawalMinFee': '1', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 10, 'preConfirms': 10, 'contractAddress': 'KT1XnTn74bUtxHfDtBmm2bGZAQfhPbvKWR8o', 'depositFeeRate': '0.001', 'chainId': 'xtz'}, {'chainName': 'ARBITRUM', 'withdrawalMinSize': '5', 'withdrawalMinFee': '0.8', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 120, 'preConfirms': 120, 'contractAddress': '0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9', 'depositFeeRate': '0.002', 'chainId': 'arbitrum'}]"
USE,USE,Usechain,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '3800.000000', 'withdrawalMinFee': '3412.549000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xd9485499499d66b175cf5ed54c0a19f1a6bcb61a', 'chainId': 'eth'}]"
UT,UT,UlordToken,8,,,False,True,"[{'chainName': 'UT', 'withdrawalMinSize': '10.000000', 'withdrawalMinFee': '5.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 6, 'preConfirms': 6, 'contractAddress': '', 'chainId': 'ut'}]"
UTK,UTK,UTRUST,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '160', 'withdrawalMinFee': '80', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c', 'chainId': 'eth'}]"
VET,VET,Vechain,8,,,True,True,"[{'chainName': 'VET', 'withdrawalMinSize': '200.000000', 'withdrawalMinFee': '30.000000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 60, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'vet'}]"
VNX,VNX,VisionX,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '200000.000000', 'withdrawalMinFee': '145924.504000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x1563d521ba309e2ad9f4affd6f4de9759e8d4f21', 'chainId': 'eth'}]"
VTHO,VTHO,VeThor Token,8,,,False,False,"[{'chainName': 'VET', 'withdrawalMinSize': '300.000000', 'withdrawalMinFee': '200.000000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 60, 'preConfirms': 30, 'contractAddress': '0x0000000000000000000000000000456e65726779', 'chainId': 'vet'}]"
WAN,WAN,Wanchain,8,,,False,False,"[{'chainName': 'WAN', 'withdrawalMinSize': '5', 'withdrawalMinFee': '2.3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'wan'}]"
WAX,WAXP,WAX,8,,,True,True,"[{'chainName': 'WAXP', 'withdrawalMinSize': '10.08', 'withdrawalMinFee': '9.158', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': 'eosio.token', 'chainId': 'waxp'}, {'chainName': 'ERC20', 'withdrawalMinSize': '100', 'withdrawalMinFee': '80', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x2a79324c19ef2b89ea98b23bc669b7e7c9f8a517', 'chainId': 'eth'}]"
WPR,WPR,WePower,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '142.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4cf488387f035ff08c371515562cba712f9015d4', 'chainId': 'eth'}]"
WTC,WTC,Walton,8,,,False,True,"[{'chainName': 'WTC', 'withdrawalMinSize': '0.9', 'withdrawalMinFee': '0.01', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'wtc'}]"
XAS,XAS,Asch,8,,,False,False,"[{'chainName': 'XAS', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '23.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 6, 'preConfirms': 6, 'contractAddress': '', 'chainId': 'xas'}]"
XLM,XLM,Stellar,8,,,True,True,"[{'chainName': 'XLM', 'withdrawalMinSize': '7', 'withdrawalMinFee': '3.135', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 1, 'preConfirms': 1, 'contractAddress': '', 'chainId': 'xlm'}]"
XLR,XLR,Solaris,8,,,False,False,"[{'chainName': 'XLR', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '6.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 6, 'preConfirms': 6, 'contractAddress': '', 'chainId': 'xlr'}]"
XRP,XRP,XRP,8,,,True,True,"[{'chainName': 'XRP', 'withdrawalMinSize': '30', 'withdrawalMinFee': '0.703', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '', 'chainId': 'xrp'}]"
XYO,XYO,XYO Network,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '2000', 'withdrawalMinFee': '1500', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x55296f69f40ea6d20e478533c15a6b08b654e758', 'chainId': 'eth'}]"
ZIL,ZIL,Zilliqa,8,,,True,True,"[{'chainName': 'ZIL', 'withdrawalMinSize': '26', 'withdrawalMinFee': '23.587', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'zil'}]"
ZINC,ZINC,Zinc,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '228.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4aac461c86abfa71e9d00d9a2cde8d74e4e1aeea', 'chainId': 'eth'}]"
ZPT,ZPT,Zeepin,8,,,False,False,"[{'chainName': 'ZPT', 'withdrawalMinSize': '0.000000', 'withdrawalMinFee': '98.000000', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 12, 'preConfirms': 12, 'contractAddress': '', 'chainId': 'zpt'}]"
ZRX,ZRX,0X,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '25', 'withdrawalMinFee': '18', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xe41d2489571d322189246dafa5ebde1f4699f498', 'chainId': 'eth'}]"
GRIN,GRIN,Grin,8,,,False,True,"[{'chainName': 'GRIN', 'withdrawalMinSize': '2.1', 'withdrawalMinFee': '2', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 10, 'preConfirms': 10, 'contractAddress': '', 'chainId': 'grin'}]"
SOLVE,SOLVE,SOLVE,4,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '300', 'withdrawalMinFee': '260', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x446c9033e7516d820cc9a2ce2d0b7328b579406f', 'chainId': 'eth'}]"
BTT,BTT,BitTorrent (New),8,,,True,True,"[{'chainName': 'TRC20', 'withdrawalMinSize': '5000000', 'withdrawalMinFee': '1250000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 3, 'preConfirms': 3, 'contractAddress': 'TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4', 'chainId': 'trx'}]"
MHC,MHC,MetaHash,4,,,False,True,"[{'chainName': 'MHC', 'withdrawalMinSize': '100', 'withdrawalMinFee': '50', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '', 'chainId': 'mhc'}]"
GMT,GMT,STEPN,8,,,True,True,"[{'chainName': 'SOL', 'withdrawalMinSize': '5', 'withdrawalMinFee': '2.4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 200, 'preConfirms': 200, 'contractAddress': '7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx', 'chainId': 'sol'}, {'chainName': 'BEP20', 'withdrawalMinSize': '5', 'withdrawalMinFee': '2.4', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1', 'chainId': 'bsc'}]"
NOK,NOK,Norwegian Krone,2,,,False,False,
SAR,SAR,Saudi Riyal,2,,,False,False,
AED,AED,UAE Dirham,2,,,False,False,
ILS,ILS,New Israeli Sheqel,2,,,False,False,
NZD,NZD,New Zealand Dollar,2,,,False,False,
PHP,PHP,Philippine Peso,2,,,False,False,
COP,COP,Colombian Peso,2,,,False,False,
IDR,IDR,Rupiah,2,,,False,False,
VND,VND,Dong,2,,,False,False,
KRW,KRW,Won,2,,,False,False,
ARS,ARS,Argentine Peso,2,,,False,False,
DZD,DZD,Algerian Dinar,2,,,False,False,
BICO,BICO,Biconomy,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '22', 'withdrawalMinFee': '19', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xf17e65822b568b3903685a7c9f496cf7656cc6c2', 'chainId': 'eth'}]"
STG,STG,Stargate Finance,8,,,False,True,"[{'chainName': 'ERC20', 'withdrawalMinSize': '30', 'withdrawalMinFee': '9', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6', 'chainId': 'eth'}]"
LMR,LMR,Lumerin,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '180', 'withdrawalMinFee': '160', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x4b1d0b9f081468d780ca1d5d79132b64301085d1', 'chainId': 'eth'}]"
LOKA,LOKA,League of Kingdoms Arena,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '44', 'withdrawalMinFee': '22', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x61e90a50137e1f645c9ef4a0d3a4f01477738406', 'chainId': 'eth'}]"
URUS,URUS,Aurox,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '0.03', 'withdrawalMinFee': '0.02', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '0.1', 'withdrawalMinFee': '0.3', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xc6dddb5bc6e61e0841c54f3e723ae1f3a807260b', 'chainId': 'eth'}]"
BNC,BNC,Bifrost,8,,,False,False,"[{'chainName': 'bifrost', 'withdrawalMinSize': '6', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 40, 'preConfirms': 40, 'contractAddress': '', 'chainId': 'bncdot'}, {'chainName': 'BNC', 'withdrawalMinSize': '6', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 30, 'preConfirms': 30, 'contractAddress': '', 'chainId': 'bnc'}]"
JAM,JAM,Geojam,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '12000', 'withdrawalMinFee': '9000', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0x23894dc9da6c94ecb439911caf7d337746575a72', 'chainId': 'eth'}]"
LBP,LBP,LaunchBlock,8,,,False,False,"[{'chainName': 'ERC20', 'withdrawalMinSize': '100000', 'withdrawalMinFee': '80000', 'isWithdrawEnabled': True, 'isDepositEnabled': False, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xa23c1194d421f252b4e6d5edcc3205f7650a4ebe', 'chainId': 'eth'}]"
CFX,CFX,Conflux,8,,,True,True,"[{'chainName': 'CFXCORE', 'withdrawalMinSize': '5', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 400, 'preConfirms': 400, 'contractAddress': '', 'chainId': 'cfxcore'}, {'chainName': 'CFX', 'withdrawalMinSize': '5', 'withdrawalMinFee': '3', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 500, 'preConfirms': 500, 'contractAddress': '', 'chainId': 'cfx'}, {'chainName': 'KCC', 'withdrawalMinSize': '8', 'withdrawalMinFee': '3', 'isWithdrawEnabled': False, 'isDepositEnabled': False, 'confirms': 20, 'preConfirms': 20, 'contractAddress': '0x4792c1ecb969b036eb51330c63bd27899a13d84e', 'chainId': 'kcc'}]"
XCN,XCN,Onyxcoin,8,,,False,False,"[{'chainName': 'BEP20', 'withdrawalMinSize': '850', 'withdrawalMinFee': '500', 'isWithdrawEnabled': False, 'isDepositEnabled': True, 'confirms': 32, 'preConfirms': 32, 'contractAddress': '0x7324c7c0d95cebc73eea7e85cbaac0dbdf88a05b', 'chainId': 'bsc'}, {'chainName': 'ERC20', 'withdrawalMinSize': '9600', 'withdrawalMinFee': '4800', 'isWithdrawEnabled': True, 'isDepositEnabled': True, 'confirms': 64, 'preConfirms': 12, 'contractAddress': '0xa2cd3d43c775978a96bdbf12d733d5a1ed94fb18', 'chainId': 'eth'}]"
